#
# [ASteCA v0.4.2-dev]
#
# Created:  [2021-11-05 21:20:54]
# Modified: [2021-11-06 09:33:27]
#
# NAME: Cluster's name.
# c_x: Cluster's x center coordinate.
# c_y: Cluster's y center coordinate.
# r_cl: Cluster's radius.
# r_c: Core radius (3-P King profile).
# r_t: Tidal radius (3-P King profile).
#
# CI: 'Contamination index' is a  measure of the contamination of field
#      stars in the cluster region. The closer to 1, the more contaminated 
#      the cluster region is.
# n_memb_k: Approximate number of cluster's members obtained integrating the
#           fitted King profile (if it converged).
# n_memb: Approximate number of cluster's members assuming a uniform
#         background.
# a_f: Fraction of cluster's area that is present in frame.
#
# Parameters values are in the sense: mean, MAP/ML, median, mode.
# Parameters uncertainties are 16th, 84th percentiles, and STDDEV.
# z: Metallicity value.
# a: log(age).
# E: extinction E(B-V).
# d: Distance modulus.
# M: Total initial mass.
# b: Binary fraction.
# Nt: Number of samples used to estimate the parameters values.
#
NAME                                  c_x        c_y       r_cl        r_c       rc16       rc84        r_t       rt16       rt84      CI   n_memb_k     n_memb     a_f     z_mean      z_MAP   z_median     z_mode     z_16th     z_84th      z_std  z_R^2     a_mean      a_MAP   a_median     a_mode     a_16th     a_84th      a_std  a_R^2     E_mean      E_MAP   E_median     E_mode     E_16th     E_84th      E_std  E_R^2     d_mean      d_MAP   d_median     d_mode     d_16th     d_84th      d_std  d_R^2     M_mean      M_MAP   M_median     M_mode     M_16th     M_84th      M_std  M_R^2     b_mean      b_MAP   b_median     b_mode     b_16th     b_84th      b_std  b_R^2         Nt
04/saurer1                      -0.000439   0.001937   0.034301        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.76     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.84061    9.85222    9.86255    9.85986    9.68728    9.97997   0.154014   0.94  0.0948589  0.0792372  0.0908485  0.0878679  0.0529012   0.141728  0.0438651   0.98    15.3799    15.1407    15.3727    15.4017     15.093    15.6838   0.286979   0.98    12769.2    4928.77    11622.8    6240.78     5048.5    20600.5    7357.69   0.94   0.708896   0.369625   0.792962   0.905405   0.397733   0.954271   0.259252   0.88   3.10E+00
04/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.75291    9.87346    9.83777    9.84696    9.36131    9.93633   0.227972    0.8   0.693098   0.657031   0.666883   0.661463   0.636567   0.815884  0.0753126   0.85    14.0188    13.7219    13.9104    13.8135    13.6504    14.5424   0.423877   0.91    13483.9    7888.44    11703.8    8036.25    6231.52    21302.1    7266.63   0.94   0.745422   0.644031   0.798299   0.898198   0.533077   0.940582   0.209412    0.9   3.10E+00
04/saurer6                      -0.001875   0.003188   0.033801        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.14036      9.145    9.14347    9.14973    9.09461    9.15978  0.0743492   0.53   0.919192    0.91909   0.915716   0.908352   0.893249   0.952167  0.0401472   0.84    14.9702    14.9096    14.9743    14.9688    14.8728    15.0983   0.174317   0.77    6655.58    4751.97    6120.77    5222.07     4399.5    8983.37    2483.18   0.92   0.631109   0.458971   0.640668   0.654354   0.454964    0.80723   0.168242   0.99   3.10E+00
04/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.47        nan        nan    0.94     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.27283    9.27137    9.27151    9.27133    9.27104    9.27488   0.010614   0.54   0.304236     0.3083   0.304894   0.305316   0.300319    0.30809 0.00544433   0.89    14.7346    14.7053    14.7251    14.7232    14.7039    14.7528  0.0459293   0.77    16028.4    15081.4    16022.9    14977.5    14696.9    17243.3    1498.94   0.98   0.365043   0.350826   0.355936   0.346857      0.329   0.411407  0.0418584   0.97   3.10E+00
04/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.95     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    8.89766    8.90216    8.89826    8.89854    8.88231    8.91513   0.028942   0.77    0.75034   0.743864   0.749682   0.750534   0.737723   0.761071  0.0212232   0.77    15.3329    15.2663    15.3423    15.3595    15.2533    15.4022  0.0784126   0.97    7547.49    7330.21    7437.72    7229.27    6548.47    8620.89    1123.98   0.97    0.42166   0.402965   0.419104   0.410013   0.345958   0.496406  0.0739714    1.0   3.10E+00
#04/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.08        nan        nan    0.87     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan     9.7798    9.72045    9.72321    9.72034    9.69714    10.0024   0.128307   0.77   0.590221   0.596889   0.595862   0.598965   0.571451    0.60682  0.0216953   0.87    15.9607    15.9943    15.9766    15.9889    15.9271    15.9937  0.0436697   0.77 1.53909e+05 1.76414e+05 1.58976e+05 1.77159e+05 1.17753e+05 1.88148e+05    31477.9   0.95   0.529735   0.657215    0.54683   0.623123   0.370081   0.685065   0.164606   0.99   3.10E+00
04/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.08        nan        nan    0.88     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan     9.7238    9.67909    9.70014    9.68308    9.67864    9.80498   0.057305   0.88   0.564589   0.568592    0.56544   0.567268   0.549258   0.579405  0.0165253   0.94    16.2719    16.2721     16.276    16.2789    16.2188    16.3255  0.0795486   0.78 1.68889e+05 1.39302e+05 1.74175e+05 1.85038e+05 1.4378e+05 1.9272e+05    23423.5   0.93   0.406626   0.322132   0.416632   0.460961      0.246   0.555309   0.158459   0.99   3.10E+00
04/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.69     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.15046    9.28652    9.28984    9.35428    8.61519    9.50924   0.413163   0.95    1.01673   0.904662   0.899058   0.854289    0.79855    1.35931   0.240669   0.87    11.8397    11.3016    11.7212    11.3808    11.0951    12.6728   0.687793   0.94    3246.97    1254.75    2929.99    2028.13     1576.8    4801.67    1718.12   0.92   0.589482   0.241124   0.605176   0.626727    0.33776   0.834972   0.227187   0.98   3.10E+00
04/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.71     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    8.94909    8.86994    8.86214    8.81923    8.77877    9.22011    0.21457   0.87   0.335845    0.39813   0.407049   0.438889   0.132733   0.466138   0.148986   0.83    14.8832    15.1198    15.0294    15.1182    14.3688    15.2376   0.408858   0.92    2096.09    1539.52    1817.41    1559.03    1152.25    3080.15    1086.04   0.89   0.635148   0.604849   0.653325   0.651952   0.408946   0.869712   0.218364   0.97   3.10E+00

#
# z=free, b_f=0.0
05/fsr1212                       0.002485  -0.005474   0.057614        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.72  0.0174471  0.0204197  0.0178854  0.0255556 0.00965882  0.0259817 0.00747699   0.95    9.15486    9.15618    9.11757    9.09585    9.07227    9.17291   0.155811   0.55   0.599432    0.54048   0.600144   0.545041    0.53177   0.671843  0.0833334   0.94    14.7869    14.8198    14.8668    14.8544    14.6663    15.0411   0.369602   0.72    2317.03    2066.71    2294.93    2196.55    1773.45    2861.46    563.045   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/saurer6                      -0.001875   0.003188   0.033801        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89  0.0105322 0.00611214 0.00756413 0.00573453 0.00452859  0.0187904 0.00679995    0.9    9.50902    9.44753    9.53457    9.56241    9.42466     9.6382   0.185804   0.77   0.838035   0.874599   0.839372    0.85476   0.737656   0.894447   0.115802    0.8    13.8736    13.9821    13.8176    13.7191    13.6006    14.1347   0.306446   0.92    2515.29    2847.34    2452.87    2329.29    1967.27    3052.19    598.631   0.96        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/ber75                         0.000112   0.004227   0.032595        nan        nan        nan        nan        nan        nan    1.43        nan        nan    0.89  0.0104612  0.0127581  0.0101256 0.00566486 0.00532738  0.0164334 0.00571119   0.92    9.78751    9.75457    9.77947    9.77427    9.72103    9.85793   0.110655   0.91   0.089976  0.0732976   0.085878  0.0787387  0.0350107   0.142285   0.047416   0.97    14.0953    14.2275    14.1035    14.1046    13.9508    14.2313    0.17412   0.96     2265.4    2174.54    2241.61    2266.51    1688.34    2864.77    578.712   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/arpm2                        -0.003362   0.002218   0.052333        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.84  0.0140104  0.0177992  0.0123011   0.011761  0.0074378  0.0221665 0.00654323   0.96    9.63358     9.5525    9.56664    9.54671    9.53177     9.7928   0.122263   0.87    0.58795   0.568698   0.594476   0.604676   0.517382   0.642714  0.0666933   0.96    15.0218    15.1497     15.107    15.1439    14.7405    15.1986   0.210046   0.88    6652.34    5278.37    6404.22    6333.12    5461.72    7693.53    1394.63    0.9        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/ber76                         0.010970   0.005711   0.069275        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.88  0.0148125  0.0184448   0.015131 0.00900901  0.0076587  0.0217377 0.00703153   0.96    9.41155    9.22706    9.36302    9.30927     9.2306    9.59761    0.19972    0.9   0.540068   0.571862   0.557401   0.565508   0.470844   0.594097  0.0729618   0.93    13.0347    13.3563      13.06    13.0622    12.7268    13.3448   0.322915   0.97    1681.44     2191.7     1647.2     1505.8    1325.03    2059.59    364.127   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/fsr1419                      -0.000862   0.012548   0.048699        nan        nan        nan        nan        nan        nan    1.29        nan        nan    0.92  0.0211751 0.00664716  0.0235403  0.0267399  0.0119889  0.0277484 0.00710289   0.86    9.55803    9.42887    9.54998    9.56047    9.48818    9.59406  0.0981112   0.78   0.562888   0.684278   0.547608   0.535593   0.517261   0.611499  0.0550942   0.89    14.6776    14.8822    14.7716    14.8234    14.3973    14.9322   0.324414   0.85    4670.88    5651.23    4516.44    4336.64     3376.3    5977.26    1313.08   0.98        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/ber102                        0.002893  -0.000167   0.042371        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90 0.00917157 0.00452909  0.0052215 0.00464884 0.00434954  0.0169914 0.00670741   0.77     9.8097    9.76659    9.78786    9.73225    9.68729     9.9372   0.126064   0.98   0.461054   0.507967   0.468902   0.468659   0.399165   0.524118  0.0635275   0.96    13.9826     14.101    13.9819    14.1395    13.7675    14.1865   0.197587   0.98    2778.91    2280.05    2725.44    2554.58    2206.81    3387.03     583.94   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.47        nan        nan    0.94 0.00491872 0.00240201 0.00626569 0.00691748 0.00234214 0.00722364  0.0023634   0.78    9.36875    9.43964    9.32415    9.31378    9.30044    9.43957  0.0653898   0.77   0.394403   0.419343    0.37902   0.374239   0.370861   0.420571  0.0258361   0.84    14.4418    14.3954     14.436    14.3985    14.3945    14.5047  0.0582921   0.87    10454.1    11458.9    10498.7    10415.3    9932.07    11410.9    809.413   0.91        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.77  0.0140037  0.0103635  0.0124575  0.0106811 0.00919024  0.0198449 0.00620117   0.93    9.12679    9.15012    9.11994    9.14836    9.08072    9.15612  0.0825247   0.71    1.15933    1.16921    1.15968    1.16463    1.10758    1.19597  0.0620727   0.91    14.0017    13.8845     14.007    13.9362    13.8556    14.2021   0.235305   0.91    2105.31    2159.51    2066.26    2066.06    1654.82    2504.29    687.358   0.57        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/czernik30                    -0.031131   0.018617   0.043015        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.68  0.0133477  0.0237095  0.0119647 0.00524685 0.00417211  0.0236432 0.00799682   0.93    9.63066    9.58976     9.6218    9.60564    9.54598    9.71122  0.0899618   0.96   0.253507   0.183162   0.242443   0.193033   0.180083   0.353717  0.0741634   0.95     13.563    13.6051     13.563    13.5714    13.4531    13.6792   0.123869   0.98    1960.59    1937.25    1917.95    1861.51    1553.88    2384.57    418.539   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/ber25                         0.059285   0.031199   0.065073        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.75  0.0182207   0.020137   0.020227   0.020191 0.00938393  0.0210818 0.00575314   0.89    9.81479    9.82658    9.82819    9.83657    9.76049    9.86344   0.060676   0.94   0.325759    0.30263   0.313609   0.307958   0.293385   0.380413  0.0432067   0.93    13.9812    13.9899    13.9869    13.9911    13.9131     14.042  0.0843812   0.91    3804.61    3687.29    3788.13    3780.52     2984.7    4535.61    726.648   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.94 0.00512592 0.00605849 0.00446056 0.00281672 0.00267167 0.00635105 0.00347072   0.71    9.16612    9.22005    9.20621    9.22212    9.02416    9.25354   0.114516   0.88   0.717055   0.639718   0.696449   0.670118   0.639523   0.816935  0.0927943   0.93    14.8702    14.8511     14.864    14.8668    14.7504    14.9647   0.140005   0.93     4228.1     4646.9    4232.95    4416.35     3462.4    4907.78    742.081   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/kronberger39                 -0.002498  -0.000535   0.011214        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89   0.016353    0.02892  0.0160228  0.0135027 0.00804398  0.0252781 0.00742582   0.97    9.45952    9.29441    9.40561    9.34068    9.30066    9.61015   0.196608   0.84   0.747913   0.701011   0.747648   0.744002     0.6837   0.818537  0.0772187   0.99    15.3393    15.8344    15.4622     15.605    14.9638    15.7318   0.479227   0.85    4366.74    3596.23    4149.67    3901.42    2689.92    5913.37    1853.07   0.91        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/ber26                        -0.018679  -0.011852   0.041360        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.42  0.0218704  0.0257298  0.0217217  0.0215012  0.0169971  0.0263089 0.00455216   0.94    9.90753    9.89591    9.91217    10.0515    9.76411    10.0634    0.14368   0.94   0.538229    0.57159   0.549186    0.57841   0.483932   0.587021  0.0462587   0.93    12.9294    13.1284    12.8959    12.8944     12.552     13.299   0.382044   0.97    1414.24    1735.13    1335.95    1153.74    901.485    1946.62     535.22   0.96        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/eso09205                     -0.003015  -0.006759   0.052485        nan        nan        nan        nan        nan        nan    0.60        nan        nan    0.89    0.01824  0.0178459  0.0179509  0.0177997  0.0161569  0.0199284 0.00194662   0.91    9.81315    9.84983    9.83703    9.84506    9.76099    9.84987  0.0424457   0.84  0.0818862  0.0757717  0.0805768  0.0791317  0.0756454  0.0900477  0.0106561   0.88    15.0651    14.9977    15.0514     14.997    14.9871    15.1447  0.0677265   0.95    9786.95    10073.7    9529.27    9282.06     9085.8    10970.5    908.712   0.97        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
#05/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.08        nan        nan    0.87  0.0150708  0.0144906  0.0144514  0.0143172  0.0141859  0.0149733 0.00286793   0.52    9.96829    9.93787     9.9592    9.94596    9.93595    10.0152  0.0430891   0.94   0.557435   0.569502   0.561463   0.567384   0.540496    0.57272  0.0228805   0.87    15.9377    15.9191    15.9375    15.9279    15.9042    15.9761  0.0352304   0.98 1.33909e+05 1.4358e+05 1.39465e+05 1.42662e+05 1.16422e+05 1.44822e+05    18595.9   0.95        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.10        nan        nan    0.88  0.0215235  0.0234937  0.0232457  0.0234655  0.0141611  0.0273396 0.00568091   0.87    9.89955    9.96668    9.92142    9.93387    9.70986    9.97234   0.115637   0.92   0.491878    0.47014   0.481279   0.473253   0.462673   0.534322   0.036846   0.93    16.3264    16.3431    16.3286    16.3357     16.259    16.3887   0.110282   0.57 1.52822e+05 1.82086e+05 1.59538e+05 1.68934e+05 1.11127e+05 1.8125e+05    28799.4   0.93        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/saurer1                      -0.000439   0.001937   0.034301        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.77  0.0183997  0.0201354  0.0189646  0.0196685  0.0110841  0.0249542 0.00607212   0.97    9.83523    9.89601    9.84757    9.84087    9.72292    9.96108   0.132677   0.96  0.0998547  0.0637651  0.0965081  0.0893093  0.0513945   0.151709  0.0465642   0.98    15.1491    15.1544    15.1246     15.099     14.939    15.3545   0.234996   0.97    2715.85    3488.28    2667.91    2603.59    1984.14    3479.47    755.405   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/ber29                        -0.053855   0.009055   0.050544        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.91  0.0126736 0.00813185  0.0125152  0.0128757 0.00823792  0.0169711 0.00420444   0.95    9.59251     9.5557     9.5959    9.60381    9.53858    9.64464  0.0600353   0.96   0.051743  0.0910333  0.0456146  0.0345495  0.0231467  0.0847314  0.0287008   0.97    15.5295    15.4343    15.5311    15.5258    15.4479    15.6159   0.106459   0.94    4777.02    3629.91     4708.3     4612.3    3861.04    5660.51    870.765   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/eso09218                      0.001825  -0.003380   0.051450        nan        nan        nan        nan        nan        nan    1.01        nan        nan    0.94 0.00805904 0.00605048 0.00657239  0.0058629 0.00574537 0.00995654 0.00295177   0.59    9.69997    9.67965    9.70189      9.712     9.6852    9.71489  0.0170863   0.88   0.252206   0.281997   0.259963   0.227506   0.226294   0.281954  0.0292752   0.78    14.9385    14.9331    14.9312    14.9132    14.9069     14.963  0.0477453   0.67    20316.1    21357.3    20652.6    20847.9    18381.0    21422.9    1748.16   0.94        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.69  0.0146878  0.0120768  0.0142335 0.00643123  0.0047413  0.0251236 0.00887589   0.93    9.20683    9.49266    9.27185    9.38785    8.66911    9.63038    0.44385   0.97    1.03572   0.837463    1.02986   0.811248   0.778731     1.3338   0.236055   0.94    11.4157    10.7417    11.2715     10.957    10.7209    12.3186   0.710235   0.95    1007.35    915.881    932.197    838.353    676.155     1379.4    356.133   0.95        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93  0.0223671  0.0265083  0.0255688   0.026433  0.0167736   0.026897 0.00580615   0.83    9.55263    9.48813    9.50257    9.49406    9.44859     9.6192   0.161232   0.75   0.731312   0.732566   0.730597   0.728176   0.698957   0.772798  0.0481695   0.95    13.9381     14.058    14.0295     14.112    13.6507    14.2014   0.312378    0.9    3099.98    3323.49    3072.26    3052.01    2552.54    3650.57    554.354   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.59  0.0108767 0.00177052 0.00960243 0.00360961 0.00272425  0.0198256 0.00783596   0.93    9.90665    9.47064    9.96192    10.0052    9.77446     10.054   0.174835   0.84   0.654699   0.831213   0.639344   0.602136   0.558054   0.757025  0.0937927   0.97    15.5832    15.4624    15.5924    15.5959    15.3731    15.8057   0.248612    0.8    17792.6    4314.55    17773.4    18250.5    8741.86    25721.2    8297.56   0.99        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.71 0.00919256  0.0139706 0.00587318 0.00266907 0.00165638  0.0197398 0.00841858   0.85    9.13509     8.7288    9.16715    9.21663    8.83521    9.35324   0.285049   0.96    0.34988   0.488176   0.412563   0.441291   0.119297    0.47258   0.151862   0.79    14.1883    14.8444    14.1467    14.0839    13.7455    14.7634   0.517741   0.99    714.117    667.767    688.805    659.647    491.341    935.036     226.82   0.98        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/ber56                        -0.012303   0.001099   0.080726        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89  0.0174803  0.0151012  0.0186474  0.0187972  0.0151387  0.0189338  0.0017992   0.78     9.7816     9.7992    9.79346    9.79686    9.73484    9.80789  0.0349333   0.81    0.43317   0.440585    0.42915   0.425144   0.422235   0.445893  0.0122759   0.94    14.8159    14.7878    14.7914    14.7875     14.774    14.8758  0.0591334   0.81    21399.2    20507.1    21692.1    21638.3    18948.9    24145.0    2468.48   0.97        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
05/ber73                         0.022540   0.030855   0.033241        nan        nan        nan        nan        nan        nan    0.60        nan        nan    0.92 0.00774252 0.00184042 0.00434947 0.00242523 0.00127156  0.0172074 0.00785453   0.82    9.72108    9.93297    9.81239    9.97688     9.3326    10.0214   0.294359   0.88   0.196353   0.197762   0.183175   0.172372   0.106461   0.301277  0.0949756   0.97    13.2455    12.9285    13.1051     12.875     12.798    13.8581   0.453788   0.91    1676.47    1779.32    1589.76    1457.07    1184.72    2173.71    520.106   0.96        0.0        0.0        0.0        0.0        nan        nan        nan    nan   3.10E+00
#
# z=0.0152, b_f=0.3 <-- DEPRECATED
06/ber75                         0.000112   0.004227   0.032595        nan        nan        nan        nan        nan        nan    1.43        nan        nan    0.89     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.72233    9.92706    9.74827     9.7519    9.56419    9.82666   0.112733   0.91   0.060902 0.00252925  0.0587403  0.0577585  0.0351386  0.0943039  0.0267757   0.97    14.3454    14.0543    14.3257    14.2965    14.2343    14.4928   0.153534   0.95     2685.2    3790.89    2471.82    2248.33    1979.46    3510.11    786.933   0.95        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/fsr1212                       0.002485  -0.005474   0.057614        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.73     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.09501    9.11586    9.07619    9.05585      9.046    9.15203  0.0539175   0.84   0.628848   0.617825   0.641716   0.656936   0.586789   0.663036  0.0358386   0.89    14.8965    14.9917    14.8927    14.8926    14.8026    14.9949   0.104913   0.93    3506.63    3309.54    3356.51    3085.73    2804.12    4260.41    748.463   0.94        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/saurer6                      -0.001875   0.003188   0.033801        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.39417    9.47505    9.31918    9.30121    9.08856     9.6737   0.239486   0.97   0.816473   0.768198   0.809798   0.815925   0.724578   0.960787   0.101339   0.91    14.3947    14.0506    14.5102    14.6637    13.8215    14.8736   0.472541   0.96    3317.97    4335.85    3252.99    3231.57    2542.46    4072.17    748.766   0.98        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/arpm2                        -0.003362   0.002218   0.052333        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.85     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.62675    9.63362    9.63238    9.63082    9.60957    9.65321  0.0444568   0.74   0.572074   0.571837   0.572723   0.572315   0.562218   0.583102  0.0125458   0.92    15.1695    15.1321    15.1569    15.1369    15.1147     15.224  0.0734088   0.91    9602.65    9799.57     9725.8    9747.58    8715.59    10427.4     1082.5   0.94        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/ber76                         0.010970   0.005711   0.069275        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.88     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.41301    9.26295    9.29491     9.2624    9.23189    9.64554   0.234887   0.84   0.526171     0.5892   0.563782   0.582333   0.443507   0.596255  0.0901177    0.9    13.2944    13.5801    13.4842    13.5747    12.7867    13.6341   0.404224   0.89     2519.6    2529.12     2539.4    2578.69    1890.31    3127.41    587.728   0.99        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/fsr1419                      -0.000862   0.012548   0.048699        nan        nan        nan        nan        nan        nan    1.29        nan        nan    0.92     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.70438    9.78737    9.77958    9.79866    9.50146    9.88603   0.180051   0.91   0.548968   0.525858   0.545107    0.52908   0.505166   0.593933   0.044187   0.98    14.6569     14.547    14.6356    14.9371    14.3238    14.9696   0.296561   0.94    6841.01    8001.41    7002.47    7839.81     5104.0    8166.26    1566.08   0.98        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.47        nan        nan    0.94     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.28094    9.27077    9.27068    9.26795    9.26684    9.30095  0.0229473    0.7   0.302006   0.306515   0.306481    0.30844   0.290415   0.310575  0.0114372   0.81     14.669    14.6857    14.6762    14.6768    14.6533    14.6963  0.0383764   0.81    14361.9    16023.4    13698.6    13396.9    13002.0    16071.1    1546.91   0.93        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/ber102                        0.002893  -0.000167   0.042371        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.91     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.83941    9.94404    9.93571    9.95027    9.62364    9.96206   0.150756   0.78   0.382013   0.348374   0.353422   0.346883   0.341692   0.449792  0.0482659   0.81    14.0844    14.0086    14.0145    13.9503    13.8996    14.3315   0.198572   0.92    4423.04    3972.08    4394.66    4347.76    3842.68    5026.09    603.979    1.0        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/czernik30                    -0.031131   0.018617   0.043015        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.67     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.57191    9.66875    9.56153    9.50572    9.48725    9.66298   0.102449   0.97   0.232464   0.211184    0.23242   0.237052   0.211588    0.25384  0.0272035   0.95    13.9047    13.8138    13.9097    13.9102    13.7846    14.0146   0.133809   0.97    2687.85    3077.31    2665.73    2667.33    2131.96    3267.48    534.136   0.99        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.77     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.03509    9.02541    9.03209    9.03531     8.9717    9.08362  0.0824364   0.76    1.20462     1.2016    1.20488    1.19795    1.14984    1.25838  0.0513478   0.98    14.4306    14.6235    14.4566    14.5392    14.2007    14.6298    0.19159   0.97     3714.8    4359.23     3610.4    3527.39    2909.33     4331.7    1177.04    0.6        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
