#
#
# Don't really remember whay I did here, I think I just run again several times using the same parameters but with more time
# given to ptemcee just to check.
#
# [ASteCA v0.4.2-dev]
#
# Created:  [2021-08-10 18:16:24]
# Modified: [2021-11-04 23:07:19]
#
# NAME: Cluster's name.
# c_x: Cluster's x center coordinate.
# c_y: Cluster's y center coordinate.
# r_cl: Cluster's radius.
# r_c: Core radius (3-P King profile).
# r_t: Tidal radius (3-P King profile).
#
# CI: 'Contamination index' is a  measure of the contamination of field
#      stars in the cluster region. The closer to 1, the more contaminated 
#      the cluster region is.
# n_memb_k: Approximate number of cluster's members obtained integrating the
#           fitted King profile (if it converged).
# n_memb: Approximate number of cluster's members assuming a uniform
#         background.
# a_f: Fraction of cluster's area that is present in frame.
#
# Parameters values are in the sense: mean, MAP/ML, median, mode.
# Parameters uncertainties are 16th, 84th percentiles, and STDDEV.
# z: Metallicity value.
# a: log(age).
# E: extinction E(B-V).
# d: Distance modulus.
# M: Total initial mass.
# b: Binary fraction.
# Nt: Number of samples used to estimate the parameters values.
#
NAME                                  c_x        c_y       r_cl        r_c       rc16       rc84        r_t       rt16       rt84      CI   n_memb_k     n_memb     a_f     z_mean      z_MAP   z_median     z_mode     z_16th     z_84th      z_std  z_R^2     a_mean      a_MAP   a_median     a_mode     a_16th     a_84th      a_std  a_R^2     E_mean      E_MAP   E_median     E_mode     E_16th     E_84th      E_std  E_R^2     d_mean      d_MAP   d_median     d_mode     d_16th     d_84th      d_std  d_R^2     M_mean      M_MAP   M_median     M_mode     M_16th     M_84th      M_std  M_R^2     b_mean      b_MAP   b_median     b_mode     b_16th     b_84th      b_std  b_R^2         Nt
03/czernik30                    -0.031131   0.018617   0.043015        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.68  0.0138312  0.0256863   0.013088 0.00618739 0.00520001  0.0230017 0.00784127   0.94    9.57707    9.53244    9.57014    9.56692    9.47841    9.67209   0.106763   0.98   0.249044   0.181267   0.238565   0.205045   0.172624   0.334531  0.0751409   0.97    14.0518    14.1609    14.0657    14.0801    13.9056    14.1894   0.175598   0.97     7512.2    5873.45    6862.85    5897.99    4260.68    10975.4    3458.06   0.95   0.732086   0.700468    0.76723   0.824925   0.558865   0.915521   0.193472   0.92   3.10E+00
04/czernik30                    -0.031131   0.018617   0.043015        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.68  0.0136311  0.0210323  0.0127809 0.00873033 0.00504994  0.0223613 0.00728011   0.95    9.58228    9.62702    9.57457    9.57392    9.48448    9.67541   0.106444   0.98    0.24653   0.186116   0.240522   0.234354   0.173896   0.326127  0.0710232   0.98    14.0575    14.0557    14.0713    14.0839    13.8991    14.2031   0.169359   0.98    7330.78    5107.97    6656.39    5619.61    4225.74    10689.6     3298.9   0.95   0.738176    0.65312   0.770851   0.838138    0.56206   0.919545   0.183626   0.93   3.10E+00
01/eso09205                     -0.003015  -0.006759   0.052485        nan        nan        nan        nan        nan        nan    0.60        nan        nan    0.90  0.0205594  0.0221315  0.0222147  0.0223388  0.0182131   0.022522 0.00351686   0.72    9.75652    9.74853    9.75573    9.75131    9.74568    9.77222  0.0227479   0.86  0.0626026  0.0580028  0.0555371  0.0522742  0.0483962  0.0779432  0.0209306   0.75    15.5883    15.6122    15.6028    15.6144    15.5534    15.6362  0.0662304   0.68    35035.6    46212.9    33474.6    29862.3    26728.7    45154.7    9705.76   0.94   0.753797   0.893154   0.767113   0.765686   0.657056   0.868439   0.120043   0.89   3.10E+00
02/eso09205                     -0.003015  -0.006759   0.052485        nan        nan        nan        nan        nan        nan    0.60        nan        nan    0.89  0.0178575  0.0166269  0.0168697  0.0168468  0.0138516  0.0247498 0.00450933   0.88    9.75976    9.76555    9.76179    9.76208    9.73587    9.78663  0.0274673   0.96   0.079766  0.0778298  0.0833667  0.0842275  0.0434548   0.101629  0.0273274   0.94    15.5302    15.5528     15.539    15.5393    15.4837     15.592  0.0811729   0.76    28205.7    23797.6    27155.4    24449.3    22485.5    33290.0    8166.48   0.85   0.657999   0.616675   0.660112   0.635511   0.583919   0.756009     0.1323   0.86   3.10E+00
03/eso09205                     -0.003015  -0.006759   0.052485        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90  0.0129363  0.0093021 0.00958823 0.00970865 0.00925151  0.0212981 0.00513978   0.72    9.71144    9.66466    9.67412    9.66476    9.66015    9.78046   0.055846   0.87    0.12307   0.160178   0.144051   0.151052  0.0585805    0.15663  0.0412001   0.81    15.5603    15.5792    15.5747    15.5821    15.5272    15.6094  0.0779616   0.63    26929.5    21456.8    25263.9    22467.2    21044.8    33183.0    7855.51   0.89    0.69103   0.692338   0.690515   0.684812   0.608175   0.810421    0.12812   0.87   3.10E+00
04/eso09205                     -0.003015  -0.006759   0.052485        nan        nan        nan        nan        nan        nan    0.81        nan        nan    0.90  0.0209448  0.0213129   0.021341  0.0214526  0.0184286  0.0233008 0.00292061    0.9    9.75463    9.77386     9.7599    9.76785    9.72831    9.78365  0.0328773   0.97  0.0632533   0.058575  0.0631062  0.0641565  0.0448279   0.073395  0.0182768   0.86    15.5413    15.5164    15.5484     15.544    15.5062     15.602  0.0898373    0.7    30296.6    28544.1    30105.9    30068.2    25194.9    35447.6    7488.52   0.91   0.670679   0.619755   0.681223   0.681102   0.600083   0.757141   0.129901   0.83   3.10E+00
01/eso09218                      0.001825  -0.003380   0.051450        nan        nan        nan        nan        nan        nan    1.01        nan        nan    0.95 0.00750025 0.00717154 0.00737756 0.00751756 0.00717049 0.00755915 0.000872211   0.55    9.73068    9.73216    9.73167    9.73065    9.72561    9.74165  0.0158432   0.79   0.232276    0.23405   0.232321     0.2284   0.226865   0.237213 0.00939127   0.86    15.2763    15.2673     15.274    15.2659    15.2406    15.3167  0.0345789   0.97    51766.5    47958.3    50384.8    48857.4    46736.6    57827.0    6646.97   0.94    0.58739   0.521642    0.58013   0.560876   0.532304   0.653352  0.0637075   0.96   3.10E+00
02/eso09218                      0.001825  -0.003380   0.051450        nan        nan        nan        nan        nan        nan    1.01        nan        nan    0.94 0.00997064 0.00724276 0.00746002 0.00736818 0.00721332  0.0134626 0.00525436    0.6    9.72802    9.73288    9.73261    9.73418    9.69575    9.74053  0.0294469   0.82   0.215055   0.230799   0.229639   0.231393   0.188519   0.234935  0.0328994   0.72    15.2521    15.2261    15.2361    15.2213    15.2103    15.2919  0.0654116   0.75    48493.8    46150.5    46392.4    46189.5    41691.6    54775.5    7295.33   0.91    0.56734   0.544986   0.551152   0.547585   0.484753   0.656852  0.0786216   0.98   3.10E+00
03/eso09218                      0.001825  -0.003380   0.051450        nan        nan        nan        nan        nan        nan    1.01        nan        nan    0.95  0.0144218  0.0193925  0.0191676   0.019355 0.00732593  0.0194946 0.00656752   0.75    9.74753    9.77935    9.77554     9.7805    9.67559    9.78496  0.0466478   0.84   0.181066   0.138906   0.145397   0.138592   0.135404   0.239993  0.0500578   0.81    15.2801    15.2692    15.2675    15.2605    15.2402    15.3386  0.0701588   0.81    52130.0    54608.2    52085.9    52636.8    46943.4    56643.8     7384.9   0.92   0.518253   0.550685   0.523666   0.528826   0.415425    0.60334   0.101519   0.98   3.10E+00
04/eso09218                      0.001825  -0.003380   0.051450        nan        nan        nan        nan        nan        nan    1.01        nan        nan    0.95 0.00651871  0.0056513 0.00588482 0.00599304 0.00567522 0.00604958 0.00297113   0.28    9.69839    9.69283    9.69367    9.69282    9.69094    9.70879  0.0161895   0.67     0.2585   0.261876   0.263942   0.263559   0.259126   0.267948   0.024609    0.4    15.2691    15.2736    15.2733    15.2739    15.2556    15.2862  0.0318933   0.61    48432.8    48088.0    48526.0    49187.5    42064.2    53375.1    6451.17   0.96   0.641921   0.617176   0.635854    0.62824   0.584714   0.726916  0.0781389    0.9   3.10E+00
01/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.60  0.0099742 0.00635345  0.0073672 0.00444565 0.00246246  0.0196963 0.00776142   0.91    9.82054    9.50667    9.88512    9.99221    9.52667    10.0409   0.217826   0.91   0.678527   0.675927   0.674777   0.677261   0.573178   0.780193  0.0988466   0.98    15.6008    15.9356    15.6237    15.6333    15.3826     15.852   0.308611   0.67    38879.1    17505.1    33538.6    23350.0    15358.2    66071.9    23855.0   0.94   0.617482   0.366679   0.664533   0.816517   0.312497    0.89187   0.261433   0.95   3.10E+00
02/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.60   0.011089 0.00292459 0.00936925 0.00782462  0.0025672  0.0210586 0.00801374   0.92      9.859    9.56552     9.9353    10.0053    9.56575    10.0553   0.211654   0.87   0.665518   0.787684   0.649226   0.627661   0.567494   0.776678  0.0993409   0.97    15.5694    15.7076    15.5927    15.6197    15.3592     15.821   0.333626   0.63    39411.0    19605.1    34270.5    23830.0    15209.4    67270.6    24244.2   0.94   0.603406    0.83434    0.64915   0.809309   0.287754   0.883653   0.265217   0.95   3.10E+00
03/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.59  0.0102506 0.00159166  0.0085475 0.00333093 0.00192438  0.0187076 0.00790067   0.91    9.82559    9.47336    9.91062    10.0109    9.51288     10.049   0.229529   0.88   0.675586   0.817488   0.661272   0.615869   0.575038   0.791037   0.100435   0.98     15.595    15.8781    15.6106    15.6264    15.3803    15.8321   0.278049   0.72    38746.5    22783.6    33156.7    22750.0    14982.6    66095.3    24042.4   0.94   0.615832   0.618163   0.663125   0.815315   0.309933   0.891877   0.262158   0.95   3.10E+00
04/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.60  0.0105851 0.00181638 0.00869537 0.00291291 0.00179011  0.0203479 0.00835107   0.91    9.82387    9.45416    9.89501     9.9985    9.53992    10.0457   0.222531    0.9   0.681698   0.815445   0.668271   0.602471   0.570182   0.804755   0.105632   0.97    15.5958    15.8684    15.6269    15.6635     15.371    15.8626   0.339273   0.65    39116.3    21024.9    33678.2    23710.0    15223.2    66976.5    24206.4   0.94   0.611051   0.680689    0.66097   0.818919   0.299654   0.889066   0.265317   0.94   3.10E+00
01/fsr1212                       0.002485  -0.005474   0.057614        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.72  0.0148793 0.00625515  0.0145814  0.0146871 0.00678744  0.0240131 0.00698288   0.95    9.08395    9.08937    9.09192    9.09397    9.02973    9.14712   0.102027    0.7   0.657376   0.741577   0.654335   0.610427   0.585886   0.741975  0.0759844   0.94    15.0159    14.8857     14.989    14.9567    14.8127    15.2461   0.250614   0.92    5537.74    5467.75    4731.49    4109.01    3389.18    7432.29    2897.33   0.79   0.500239    0.53193   0.473389   0.418919   0.297718   0.721095   0.204357   0.98   3.10E+00
02/fsr1212                       0.002485  -0.005474   0.057614        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.73    0.01537  0.0141334  0.0144054  0.0123532 0.00936276  0.0220508 0.00589354   0.96    9.08712    9.10965    9.09199    9.09304    9.03188    9.14973  0.0973409   0.71   0.643767   0.631853   0.641175   0.635639   0.586975   0.705389  0.0652227   0.94    15.0277     14.824    15.0114    14.9944    14.8393    15.2254   0.230219   0.91    5239.11    3003.39    4446.37    3983.55    3192.32    6907.56    2864.32   0.76   0.490582    0.21246   0.468291   0.441742   0.285753   0.703456   0.204899   0.98   3.10E+00
03/fsr1212                       0.002485  -0.005474   0.057614        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.73   0.015909  0.0228566  0.0154351  0.0100192 0.00893484  0.0230851  0.0067622   0.95    9.08533    9.05163     9.0884    9.08752    9.02594     9.1493  0.0961703   0.71   0.644191    0.59721   0.638527    0.62162   0.575683   0.715979  0.0717937   0.96    15.0453    15.0624    15.0338    15.0216    14.8722    15.2299   0.223397   0.89    5646.51    4004.89    4701.76    4084.75    3333.34    7966.49    3148.75   0.78    0.49361   0.355597   0.462121   0.409309   0.294683   0.717737   0.205444   0.98   3.10E+00
04/fsr1212                       0.002485  -0.005474   0.057614        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.73  0.0146269 0.00739851  0.0131233 0.00893934 0.00768634  0.0241102 0.00682313   0.92    9.09117    9.15127     9.0985    9.11726    9.02644    9.15228   0.104437   0.72   0.654557   0.698155   0.663163   0.682927   0.587024   0.709314  0.0690904   0.94    15.0311    14.8102    15.0091    14.9643    14.8184     15.282   0.260297   0.93    5725.32    4703.39     4833.7     4202.3     3418.6    7794.45    3109.22   0.79   0.518618    0.38569    0.49021   0.444144   0.317791   0.748269   0.205016   0.98   3.10E+00
01/fsr1419                      -0.000862   0.012548   0.048699        nan        nan        nan        nan        nan        nan    1.28        nan        nan    0.91  0.0187594  0.0218691  0.0202238  0.0219327  0.0100674  0.0259108 0.00687508   0.95     9.6677    9.88247    9.61921    9.58747    9.51961    9.86558   0.157063   0.95    0.54641   0.456037   0.543671   0.542951    0.48517   0.605456  0.0651527   0.99    14.7524    14.4913    14.8006    14.8199    14.4828    14.9768   0.242161   0.93    12716.5    9792.07    10513.6    8412.22    7038.17    18840.4    7077.18   0.85   0.603709   0.379071   0.600938   0.557057   0.369737   0.855366   0.221612   0.98   3.10E+00
02/fsr1419                      -0.000862   0.012548   0.048699        nan        nan        nan        nan        nan        nan    1.29        nan        nan    0.92  0.0158239  0.0263156  0.0154081  0.0254511 0.00638723  0.0259605 0.00808544   0.92    9.63428    9.56761    9.60625    9.53352    9.48456    9.81546    0.15819   0.95   0.578114   0.513914   0.567018   0.526868   0.499853   0.680008  0.0834852   0.98    14.7488    14.9032     14.804    14.8408    14.4833    14.9615   0.252038   0.92    11832.7    10100.9    10101.5    8410.44    6490.58    17421.6    6313.08   0.87   0.598748   0.654713   0.603495    0.54024    0.35074   0.856476   0.227215   0.98   3.10E+00
03/fsr1419                      -0.000862   0.012548   0.048699        nan        nan        nan        nan        nan        nan    1.29        nan        nan    0.92  0.0174441  0.0231408   0.017854  0.0183796 0.00808166  0.0259267 0.00742684   0.95    9.68472    9.73419    9.64809    9.62229    9.54676    9.84366   0.154303   0.95   0.551815   0.492601   0.540505   0.530401   0.482569   0.633645   0.074783   0.98    14.7567    14.8749     14.822    14.8591    14.4292    14.9874   0.262393   0.91    12989.7    11712.4    10746.1    8404.98    6649.27    20031.0    7581.84   0.87   0.597115   0.608111   0.594177   0.525826    0.34618   0.865724   0.230227   0.97   3.10E+00
04/fsr1419                      -0.000862   0.012548   0.048699        nan        nan        nan        nan        nan        nan    1.29        nan        nan    0.92  0.0182031  0.0283103  0.0192434  0.0269838 0.00827184   0.027896 0.00802375   0.91    9.64581    9.78031    9.60853     9.5635    9.48995    9.80537   0.162275   0.95   0.557492   0.461286   0.544798   0.521335   0.477367   0.640293  0.0765908   0.98    14.7769    14.7706    14.8079    14.8187    14.5417    14.9805    0.23896   0.92    12661.4    16541.0    10784.4    8461.35    6743.08    18884.3    6906.35   0.87   0.594241   0.629436   0.597153   0.601502    0.36265   0.827231   0.215518   0.99   3.10E+00
01/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.76  0.0100095 0.00421885  0.0084341 0.00556036 0.00445688  0.0158272 0.00566995   0.89    9.01266    9.08628    9.01934    9.08671    8.91963    9.09556  0.0811828   0.95    1.28942    1.34874    1.30529    1.32301    1.22783    1.33861  0.0552826   0.95    14.4098    14.1755    14.4131    14.5166    14.1378    14.6683   0.250943   0.99    7894.54    5339.93    7177.08    6073.69    4751.82    11177.0    3352.79   0.93   0.763196   0.668572   0.780394   0.841072   0.610732   0.916431   0.147633   0.96   3.10E+00
02/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.76  0.0133125  0.0198266  0.0122566 0.00737177 0.00637775  0.0200242 0.00661743   0.93    8.99516    8.97598    9.00225    9.03124    8.91504    9.06579  0.0752468   0.98    1.26114    1.20434    1.27428    1.30048    1.18611    1.32541   0.065068   0.97     14.513    14.6067    14.5339    14.6089    14.2837    14.7239   0.213391   0.99    8800.32    6406.16    8143.05     6960.1    5397.97    12218.5    3613.08   0.94   0.785945   0.740029   0.807005   0.843761   0.644521   0.926998   0.140149   0.95   3.10E+00
03/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.76  0.0145037  0.0151391  0.0151078  0.0150006 0.00640443   0.024157 0.00690743   0.96    8.97357    8.97265    8.95957    8.94545    8.90184    9.05973  0.0777658   0.96    1.26588     1.2331    1.25731     1.2462    1.20611    1.33519  0.0657669   0.99    14.5482    14.6903    14.5637    14.6206    14.3268    14.7641   0.226729   0.99    8965.26     6926.7    8214.45    7060.09    5473.19    12705.5    3750.94   0.94   0.781252   0.662813   0.798362   0.834429    0.64213   0.928906   0.142899   0.96   3.10E+00
04/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.77  0.0140339 0.00855702  0.0119027  0.0100541 0.00829851  0.0213181 0.00626805   0.93    8.98934    9.03026    8.98934    8.95284    8.92678    9.06092  0.0716571   0.96    1.25723    1.30958    1.26132    1.27352     1.2034    1.30853  0.0567889   0.98    14.5328    14.2602    14.5164    14.4508    14.3129    14.7682   0.217858   0.99    8421.69    6846.16     7635.9    6365.51    5064.63    12012.0    3659.21   0.91   0.751658   0.716911   0.771034     0.8133   0.591007   0.909156   0.151487   0.97   3.10E+00
01/kronberger39                 -0.002498  -0.000535   0.011214        nan        nan        nan        nan        nan        nan    1.32        nan        nan    0.88  0.0158277  0.0169873  0.0161956   0.017439 0.00638146  0.0253449 0.00803856   0.96    9.49411     9.4464    9.45232    9.42212     9.3449    9.66045   0.176391   0.92   0.755305   0.762852   0.755458   0.748084   0.671444   0.848438  0.0942809   0.99    15.5062    15.5004    15.5694    15.6481    15.2478    15.8012   0.335701   0.89    15606.9    11296.8    12640.7    8705.24    5990.74    25285.7    11153.5   0.86   0.678917   0.660192   0.741964   0.884985   0.387033    0.93949   0.257786   0.92   3.10E+00
02/kronberger39                 -0.002498  -0.000535   0.011214        nan        nan        nan        nan        nan        nan    1.32        nan        nan    0.88  0.0157416  0.0206475  0.0159005  0.0153489 0.00703318  0.0242292 0.00758048   0.97    9.50253    9.41832    9.45102    9.41595    9.35237    9.67925   0.180912   0.91   0.755034   0.732399   0.756858   0.755542   0.675593   0.838857  0.0915562   0.99    15.5047    15.8907    15.5821    15.6826    15.2157    15.8137   0.352262   0.89    15816.6    10101.3    12799.4    8931.53    6182.75    25773.8    11132.4   0.86   0.679339   0.561141   0.739969   0.887387   0.389775   0.939623   0.255475   0.92   3.10E+00
03/kronberger39                 -0.002498  -0.000535   0.011214        nan        nan        nan        nan        nan        nan    1.31        nan        nan    0.88  0.0153888  0.0233807  0.0161413  0.0192156 0.00639119  0.0241126 0.00786382   0.97    9.48646    9.45417    9.44506    9.40186    9.33945     9.6616   0.175895   0.92   0.762112   0.734413   0.763457   0.762507   0.677031   0.852804   0.094607   0.99    15.5111    15.6259    15.5787     15.659    15.2309    15.8074   0.333486    0.9    15135.2    7510.96    12115.5    8309.77    5804.05    24515.8    11045.5   0.85   0.667517   0.322009   0.727802   0.884985   0.362299   0.937619   0.261394   0.92   3.10E+00
04/kronberger39                 -0.002498  -0.000535   0.011214        nan        nan        nan        nan        nan        nan    1.32        nan        nan    0.88  0.0160205 0.00998761  0.0156325   0.012179 0.00708189  0.0256921 0.00797803   0.96    9.50028    9.38763    9.45131    9.42119    9.35216    9.68292   0.182051    0.9   0.749654   0.829613   0.749774   0.743991   0.666621    0.84014  0.0941267   0.99    15.5042     15.471    15.5779    15.6519    15.2433     15.809   0.354537   0.87    15573.3    21055.6    12540.2    8651.53    6008.73    25237.1    11139.9   0.86    0.67841   0.890706   0.742133   0.886186     0.3799   0.939807   0.258082   0.92   3.10E+00
02/saurer1                      -0.000439   0.001937   0.034301        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.77  0.0177697  0.0188591  0.0186357   0.019773   0.010774  0.0243843 0.00609149   0.98    9.80549    9.80732    9.81758    9.84858    9.68477    9.92128   0.123333   0.99   0.103561  0.0898455   0.100862  0.0945946  0.0528862   0.157243  0.0471217   0.98    15.4705    15.4414    15.4667    15.4443    15.2379    15.7145   0.234918   0.99    10324.9     4751.2    9384.09    6625.26    4475.44    16257.9    5749.13   0.95   0.734724   0.420337   0.808308   0.901802   0.480574   0.953209    0.23752   0.88   3.10E+00
01/saurer1                      -0.000439   0.001937   0.034301        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.76  0.0168236 0.00867464  0.0163055  0.0147916  0.0097438   0.024276 0.00636307   0.97    9.79938    9.78923    9.80478    9.81026    9.66887    9.92214   0.124328   0.99   0.107946   0.160705   0.107421   0.104204   0.056481   0.163139  0.0479593   0.98    15.4736    15.3576    15.4739     15.432    15.2313    15.7225   0.244173   0.99    9872.97    7929.32    8845.48    5687.51    4260.61    15633.4    5635.76   0.94   0.718209   0.663448   0.801218   0.900601   0.429693   0.952815   0.248605   0.89   3.10E+00
03/saurer1                      -0.000439   0.001937   0.034301        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.77  0.0179728  0.0162579  0.0182539  0.0217237  0.0107118   0.024894 0.00637312   0.97    9.81473    9.78631    9.82395    9.83271    9.68183    9.93814   0.129492   0.99   0.093576   0.102318  0.0926443   0.100601  0.0414191   0.144309  0.0476869   0.98    15.4679    15.5146    15.4752    15.4933    15.2122    15.7183   0.248976   0.99    10431.5    9690.71    9204.61    5865.62    4249.59    16914.4    6094.92   0.94   0.716586   0.686507   0.793049   0.901802   0.427896   0.952466   0.249201   0.89   3.10E+00
04/saurer1                      -0.000439   0.001937   0.034301        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.78  0.0189744  0.0166306     0.0187  0.0169862  0.0124247  0.0260182 0.00613958   0.97     9.8159    9.85878     9.8278    9.83621    9.68798    9.92736   0.115867   0.99  0.0912664   0.102697  0.0864002  0.0782583  0.0480397   0.138022  0.0432883   0.98    15.4669    15.4655    15.4692    15.4724    15.2189    15.7188   0.242374   0.99    11198.0    15692.4    10168.0    6815.62    4863.54    17635.9    6220.47   0.95   0.738627   0.922296   0.817762   0.907808   0.477241   0.957125   0.237984   0.88   3.10E+00
02/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93  0.0172625  0.0158181  0.0165647  0.0156276  0.0080039  0.0273492 0.00812173   0.94    9.66212    9.70928    9.66774    9.52382    9.46679    9.86127   0.177353   0.97   0.719578   0.704017   0.705021   0.694679   0.657619   0.798883  0.0703183   0.99    14.1508    14.2483    14.1506    14.1884    13.8463    14.4377   0.307724   0.99    14463.5    19332.8    13769.4    9915.05    7686.81    21269.6    6570.24   0.97   0.798014   0.876689    0.85105   0.920238   0.635565   0.962069   0.177703   0.87   3.10E+00
01/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93  0.0156178 0.00701496  0.0156087 0.00733694 0.00672913   0.024718 0.00768683   0.94    9.71678    9.69178    9.76262    9.85346    9.46735    9.89381   0.183539   0.94   0.713304   0.798363   0.705986   0.674375   0.631725   0.793246  0.0765214   0.98    14.0542    14.0615    14.0084    13.9069    13.7851    14.3645   0.311491   0.96    14478.1    17387.8    13735.7    11853.8    7786.95    21344.5     6393.8   0.97   0.802555   0.840498   0.850929   0.926634    0.64638   0.958341   0.174286   0.87   3.10E+00
03/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93  0.0177433   0.015802  0.0184381  0.0240228   0.010008  0.0252783 0.00683715   0.96    9.68341    9.60257     9.6911     9.8493    9.47344    9.88602   0.189399   0.96    0.70606   0.731305   0.704627   0.710926    0.63273   0.778854  0.0668904   0.99    14.1327    14.2771    14.1128    13.9043      13.82    14.4138   0.311937   0.98    14787.8    13260.1    14025.8    13289.6    8244.04    21652.8    6482.77   0.97   0.804494    0.85254   0.849691     0.9252   0.654415   0.963712   0.172111   0.87   3.10E+00
04/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93  0.0203799  0.0287559  0.0237708  0.0273321  0.0103676  0.0286396 0.00820284   0.87    9.61973    9.56098    9.55497    9.51245    9.47822    9.85241    0.17825   0.92   0.713441   0.683443   0.701286   0.695843   0.669453   0.771461  0.0648614   0.92    14.2247    14.3988    14.2602     14.351    13.8834    14.5152   0.314869   0.99    13685.1    20169.9    13000.7    11045.2    7260.41    19927.1    6425.74   0.97   0.790694   0.972277   0.855183   0.928094   0.613746   0.962436   0.204434   0.83   3.10E+00
02/saurer6                      -0.001875   0.003188   0.033801        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90  0.0142738 0.00243754    0.01432   0.013433 0.00285203   0.025488 0.00870383   0.93    9.22319    9.43945    9.14979    9.11282     9.0574    9.44228    0.20008   0.92   0.935999   0.980643   0.947023   0.961711   0.831866    1.02407   0.109493   0.98     14.698    13.8888    14.8637     15.003    14.1239     15.146   0.484034   0.93    5786.43    3599.32    5257.42    4621.45     3468.8    7760.13    2766.97   0.84   0.524497   0.253681   0.525063   0.530631   0.327778   0.720419   0.193358    1.0   3.10E+00
01/saurer6                      -0.001875   0.003188   0.033801        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89  0.0149575  0.0231368  0.0161453  0.0171604 0.00542794  0.0234246 0.00778002   0.96    9.18464    9.02913    9.11157    9.08084    9.03514    9.40309   0.196649   0.88   0.941361    0.92336   0.936721   0.933731   0.867257    1.01893  0.0995541   0.97    14.7839    15.0991    14.9163    15.0472    14.3026    15.1848   0.450819   0.93     5690.3    5166.89    5119.93    4577.68     3532.5    7625.79    2630.58   0.84   0.535053   0.475374   0.537694   0.530631   0.347164   0.726795   0.187485    1.0   3.10E+00
03/saurer6                      -0.001875   0.003188   0.033801        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89  0.0149912   0.013011  0.0137814  0.0112036  0.0065905  0.0239792 0.00796471   0.96     9.2141    9.05919    9.12873    9.09183    9.04469    9.49709   0.219965   0.88   0.928843    1.01387   0.937481   0.948695    0.82315    1.02674   0.108796   0.98    14.7006    14.6436    14.8198     14.936     14.109    15.1434   0.477191   0.93    5671.96    3159.37    5111.25    4588.72    3455.32    7632.96     2642.5   0.85   0.530608   0.464909   0.536053   0.547447   0.340206   0.719527    0.18988    1.0   3.10E+00
04/saurer6                      -0.001875   0.003188   0.033801        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89   0.014924  0.0160505  0.0156821  0.0184841 0.00734764  0.0218785 0.00720388   0.98    9.17684    9.14804    9.12647    9.10779    9.04783    9.35393   0.187341   0.85   0.940628    0.89192    0.94398    0.93808    0.87287    1.02381  0.0935574   0.97    14.7761    14.7702    14.8618    14.9075    14.4105    15.1274   0.416755   0.92    5880.16    3538.75    5213.18    4587.41    3623.61    7986.35    2883.22   0.81    0.54737   0.375925   0.546907   0.531832   0.363307   0.736564    0.18473    1.0   3.10E+00
02/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.47        nan        nan    0.94 0.00878299 0.00900627 0.00887161 0.00901798 0.00867964 0.00903965 0.000440576   0.52    9.29467    9.30007    9.29538    9.29978    9.28517    9.30143  0.0101984   0.92   0.350475    0.34274     0.3502   0.351318   0.342978   0.354896 0.00827927   0.86    14.6694    14.6262     14.687    14.6996    14.6187    14.7113  0.0483966   0.93    16555.2    16716.1    16538.8    17073.3    14862.3    17824.7    1595.14   0.97   0.376896    0.39951    0.36562   0.326345   0.301538   0.473241  0.0722938   0.96   3.10E+00
