#
# [ASteCA v0.4.2-dev]
#
# Created:  [2022-03-08 22:07:04]
# Modified: [2022-03-09 01:28:36]
#
# NAME: Cluster's name.
# c_x: Cluster's x center coordinate.
# c_y: Cluster's y center coordinate.
# r_cl: Cluster's radius.
# r_c: Core radius (3-P King profile).
# r_t: Tidal radius (3-P King profile).
#
# CI: 'Contamination index' is a  measure of the contamination of field
#      stars in the cluster region. The closer to 1, the more contaminated 
#      the cluster region is.
# n_memb_k: Approximate number of cluster's members obtained integrating the
#           fitted King profile (if it converged).
# n_memb: Approximate number of cluster's members assuming a uniform
#         background.
# a_f: Fraction of cluster's area that is present in frame.
#
# Parameters values are in the sense: mean, MAP/ML, median, mode.
# Parameters uncertainties are 16th, 84th percentiles, and STDDEV.
# z: Metallicity value.
# a: log(age).
# E: extinction E(B-V).
# d: Distance modulus.
# M: Total initial mass.
# b: Binary fraction.
# Nt: Number of samples used to estimate the parameters values.
#
NAME                                  c_x        c_y       r_cl        r_c       rc16       rc84        r_t       rt16       rt84      CI   n_memb_k     n_memb     a_f     z_mean      z_MAP   z_median     z_mode     z_16th     z_84th      z_std  z_R^2     a_mean      a_MAP   a_median     a_mode     a_16th     a_84th      a_std  a_R^2     E_mean      E_MAP   E_median     E_mode     E_16th     E_84th      E_std  E_R^2     d_mean      d_MAP   d_median     d_mode     d_16th     d_84th      d_std  d_R^2     M_mean      M_MAP   M_median     M_mode     M_16th     M_84th      M_std  M_R^2     b_mean      b_MAP   b_median     b_mode     b_16th     b_84th      b_std  b_R^2         Nt
02/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.09        nan        nan    0.88  0.0187348  0.0186179  0.0188415  0.0189602  0.0166562  0.0198563 0.00339463   0.83    9.75814    9.71142    9.70851     9.7003    9.69288    9.83878  0.0898689   0.83   0.531367   0.513069   0.527785    0.52671   0.510469   0.552344  0.0289823   0.93     16.328    16.4275    16.3457    16.3642    16.2606    16.3994  0.0961384   0.89 1.26513e+05 1.16096e+05 1.18351e+05 1.15343e+05 1.05357e+05 1.58886e+05    27829.7   0.95   0.716567   0.707007   0.746783    0.79009   0.536175   0.891753    0.17684   0.95   3.10E+00
02/ber76                         0.010970   0.005711   0.069275        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.88  0.0164055  0.0120771  0.0156922  0.0206787 0.00822349  0.0245101 0.00715145   0.97    9.34279    9.27031    9.28115    9.27351    9.20991    9.50324   0.204084   0.78   0.555617   0.599562   0.558952    0.54828   0.485144   0.627512   0.081467   0.98    13.5305    13.6078    13.6584    13.7105    13.0997     13.828   0.415153   0.82    1843.24    1801.02    1799.13    1730.08    1500.88    2186.28    361.238   0.98   0.560867   0.548215   0.561398   0.561862   0.345031   0.770709   0.203587   0.99   3.10E+00
02/saurer1                      -0.000439   0.001937   0.034301        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.76  0.0157782 0.00610661  0.0149538 0.00893934 0.00754007  0.0251268 0.00717303   0.94    9.83147    9.82005    9.83534    9.82906    9.73995    9.94249    0.11191   0.97   0.109198   0.184504   0.111311   0.146006  0.0515964    0.16701  0.0509919   0.97       15.4    15.5949    15.3873    15.3471    15.1604     15.653   0.238579   0.99    3042.12     3485.8    2998.34    2971.68    2210.44    3876.24    837.898   0.99   0.624533   0.987666   0.661594   0.842943    0.30038   0.919239   0.268718   0.94   3.10E+00
02/fsr1419                      -0.000862   0.012548   0.048699        nan        nan        nan        nan        nan        nan    1.28        nan        nan    0.92  0.0189961  0.0187076  0.0218109  0.0228733  0.0100919   0.024959 0.00657863   0.92    9.62186    9.55615    9.56665    9.55112    9.48763    9.79369   0.159866   0.89   0.555186   0.564702   0.549944   0.546587   0.505665   0.609164  0.0637187   0.96    14.7851    14.6956    14.8352    14.8782    14.5209     15.004   0.253871    0.9    4946.59    4855.01    4754.39    4497.53    3582.34    6350.85    1400.21   0.97   0.477543   0.209943    0.45259   0.391291   0.251917   0.724602   0.218023   0.98   3.10E+00
02/ber25                         0.059285   0.031199   0.065073        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.75  0.0121598 0.00551254  0.0102089  0.0079988 0.00549144  0.0223902 0.00702415   0.84     9.7528    9.73545    9.75813    9.75077    9.70955     9.8166  0.0650133   0.93    0.37426   0.433671   0.387122   0.402708   0.301832    0.43235  0.0560069   0.95    14.2763    14.2183    14.2597    14.2388    14.1675    14.3862   0.133764   0.94    4255.29    3693.29    4181.86    4151.16    3526.72    4971.51    743.181   0.98   0.662696   0.727543   0.682205   0.706006   0.440232   0.875807   0.201313   0.97   3.10E+00
02/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.68  0.0162175 0.00630735  0.0171568  0.0248589 0.00589842  0.0256608 0.00889313   0.91    8.96666    8.84622    8.84168    8.78611    8.63671    9.43544    0.42529   0.88    1.16187    1.31509    1.22868    1.26905   0.865664    1.33039   0.209966   0.87    12.1271    12.0091    12.3631     12.594    11.2176    12.7924   0.740621   0.91    1428.97    1399.02    1353.71    1231.72    891.214    1981.13    538.627   0.97   0.440443   0.307035   0.415334   0.370871   0.249299    0.63704   0.192437   0.98   3.10E+00
02/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.48        nan        nan    0.95 0.00620823 0.00595373 0.00584653 0.00576384 0.00567721   0.006043 0.00164246   0.39    9.29883     9.2901    9.29591    9.29177    9.28975    9.30632   0.017718   0.46   0.396085     0.4023   0.400524   0.400803   0.396237   0.403156  0.0206235   0.46    14.6194    14.5965    14.6077    14.6028    14.5936     14.668  0.0397235   0.86    11769.7    11849.0    11874.6    11888.8    11282.8    12117.7    583.846   0.87   0.369583   0.351016   0.355751   0.350254   0.342431   0.411512  0.0397758    0.9   3.10E+00
02/ber56                        -0.012303   0.001099   0.080726        nan        nan        nan        nan        nan        nan    0.49        nan        nan    0.89  0.0131611  0.0137495  0.0137642  0.0135202 0.00975949  0.0180435 0.00429494   0.94    9.74126    9.74677    9.74464    9.69704    9.68973    9.79298  0.0459443   0.95   0.457019   0.456336   0.452745   0.429293   0.423883   0.485171  0.0373895   0.93    15.1872    15.1568    15.1768    15.1535    15.1324    15.2535  0.0583128   0.97    26121.9    24783.7    26322.2    27895.3    22497.8    29070.9    2933.48   0.97   0.599247   0.625826   0.605858   0.618632   0.504849   0.678428  0.0861131   0.99   3.10E+00
02/eso09218                      0.001825  -0.003380   0.051450        nan        nan        nan        nan        nan        nan    1.01        nan        nan    0.95  0.0127832  0.0192947   0.012647 0.00601321  0.0058486  0.0193781 0.00683763    0.7    9.74562    9.78619    9.75507    9.78999    9.68971    9.79631  0.0467763   0.87   0.199445   0.135964   0.191354   0.134549   0.131173   0.269161  0.0656062   0.74    15.1696    15.2713    15.1331    15.0884    15.0723    15.2776   0.101012   0.88    25528.8    28338.6    24467.9    23443.8    22225.5    28737.2    3337.47   0.96   0.435651   0.519476   0.437067      0.406   0.316917   0.541556   0.106398   0.99   3.10E+00
#
# all parameters free + min_mass_ratio=0.7, min_mass=0.08 + NO mass-binaries correction
#
03/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.72  0.0103946 0.00551682 0.00833752 0.00493333 0.00329272  0.0186602 0.00737206   0.91    9.10267    9.13932    9.12382     9.1585     8.8751    9.29867   0.192812   0.99   0.322208   0.305155   0.371633   0.393919   0.130397   0.425421   0.127156    0.8    14.5367    14.4519    14.4685     14.386     14.176    14.9377    0.36649   0.94    775.114    933.397    748.385    723.611    516.483    1026.54    267.315    0.9    0.49978   0.606449   0.484063   0.366066   0.214567   0.805232   0.258009   0.97   3.10E+00
03/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.59 0.00929872 0.00135977 0.00717649  0.0048985 0.00208654  0.0183424 0.00741146   0.88    9.81855    9.45219    9.88961    9.98135      9.521    10.0428   0.219994    0.9   0.681482   0.838838   0.673045   0.654051   0.586248   0.783868  0.0930759   0.99     15.609    15.7196    15.6325     15.678    15.3971    15.8359   0.280103    0.7    15610.9    5714.67    14758.6    8468.59    6570.49    24630.5    8691.37   0.96   0.515723   0.604832   0.523239    0.54985   0.197657   0.827585   0.271984   0.97   3.10E+00
03/ber26                        -0.018679  -0.011852   0.041360        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.42  0.0213736   0.022076  0.0220271  0.0253117  0.0157812   0.027177 0.00530012   0.95    9.85721     9.7602    9.86035    9.80708    9.70404    10.0191    0.14713   0.97   0.544521   0.579142   0.558456   0.574448   0.489856   0.587466  0.0465176   0.89    13.3833    13.3927    13.3523    13.3167    13.0117    13.7552   0.382257   0.99    1638.19    1334.59    1529.38    1420.87    1053.26    2207.69    633.731   0.94   0.598884   0.663724   0.631308   0.734835   0.310825   0.878812   0.252309   0.96   3.10E+00
03/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.77  0.0155206  0.0124812  0.0124971  0.0112036 0.00913255  0.0251472  0.0070856   0.93    8.96221    8.96107    8.95256    8.94908    8.90823    9.01735  0.0626106    0.9     1.2593    1.28184    1.26743    1.27881    1.20086    1.31429  0.0634324   0.99    14.5612    14.4077    14.5769    14.5986    14.3821    14.7607   0.204562   0.99    2556.41    2783.35    2546.76    2602.99    2021.05    3059.21    538.212   0.97   0.735459   0.751743    0.75119   0.780916   0.583542   0.882583   0.147205   0.97   3.10E+00
03/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93   0.017287  0.0173692  0.0174395  0.0182402  0.0105594  0.0244213 0.00648839   0.97    9.66927    9.85167     9.6812    9.46688    9.44953    9.90155   0.203049    0.9   0.713811   0.664351   0.723888   0.743089   0.632381   0.780991  0.0686819   0.99    14.1263    13.8077    14.0967    13.8566    13.7888    14.4984   0.335248   0.97    3601.72    3160.66    3440.46    3221.11     2856.3    4506.88    824.855   0.96    0.71011   0.785763   0.766216   0.869369     0.4593   0.935737   0.220134   0.93   3.10E+00
03/ber73                         0.022540   0.030855   0.033241        nan        nan        nan        nan        nan        nan    0.59        nan        nan    0.91 0.00892464 0.00600947  0.0059964 0.00455015 0.00204535  0.0179831 0.00752212   0.87    9.59916    9.30238    9.62399    9.31204    9.28499    9.93687   0.287016   0.89   0.212995   0.345761   0.215259   0.331411  0.0825343   0.349736    0.11288   0.95    13.6417    14.0556    13.6175    14.0558    13.1345    14.1419   0.461302   0.96    1633.85    1860.49    1581.22     1517.9    1271.63    2011.02    389.314   0.99   0.400048   0.359405   0.376181   0.277177   0.174282   0.628018   0.214069   0.97   3.10E+00
03/czernik30                    -0.031131   0.018617   0.043015        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.67  0.0123797 0.00821063  0.0107946 0.00702342 0.00502405  0.0216267 0.00713998   0.93    9.58071    9.52225    9.57469    9.56128    9.47926    9.67131   0.109309   0.98   0.257984   0.280553   0.258765   0.291051   0.182851   0.333743  0.0688421   0.98    14.0091    14.0512    14.0366    14.0634    13.8363    14.1612   0.183463   0.98     2195.9    1991.54    2161.28    2110.92    1737.83    2658.93    467.993   0.98    0.63253   0.877486    0.65302   0.718018    0.43204   0.834859   0.201053   0.98   3.10E+00
03/arpm2                        -0.003362   0.002218   0.052333        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.84 0.00788683 0.00303264 0.00649097 0.00558326 0.00286353  0.0118935 0.00529112   0.87    9.61042    9.50971    9.60029    9.60104    9.52872    9.67222  0.0836009   0.93   0.649295   0.759518   0.642767   0.632675   0.580962   0.726026  0.0681296   0.99    15.1743    15.2928    15.1834    15.1797    15.0929    15.2903   0.138276    0.9    7051.48     7319.7    6811.34    6508.99    5553.51     8746.1    1559.18   0.97   0.330678   0.326667   0.322987   0.315616   0.168387    0.48613    0.16345   0.98   3.10E+00
03/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.95 0.00389732 0.00322648 0.00365078 0.00360977 0.00284357 0.00466709 0.00182074   0.65    9.00494     9.0927    8.99855    8.96293    8.94709    9.09068  0.0581401   0.95   0.844782    0.80602   0.850466   0.855191   0.805353    0.88249  0.0383156   0.98    14.9481    14.8687     14.938    14.9202    14.8574    15.0474    0.11429   0.95    4399.53    3836.51    4319.97    4005.35    3815.23    5022.53     609.03   0.97   0.388417   0.395009    0.38386   0.377997   0.312639   0.466845  0.0750666   0.99   3.10E+00
03/kronberger39                 -0.002498  -0.000535   0.011214        nan        nan        nan        nan        nan        nan    1.32        nan        nan    0.88  0.0168018  0.0290903  0.0174107  0.0197033 0.00845882  0.0250487 0.00745546   0.97    9.48132      9.312    9.43766    9.40391    9.33247    9.65164   0.179536    0.9   0.748775   0.761874   0.750099   0.750966   0.672337   0.826706  0.0886279   0.99    15.4922    15.6346    15.5794    15.6679    15.2099    15.8074   0.373402   0.87    4666.66    3888.02    4376.51    3975.68     2758.6    6448.47    2072.21   0.92   0.539289   0.320237   0.551209   0.685586   0.222668    0.84854   0.273508   0.96   3.10E+00
03/fsr1212                       0.002485  -0.005474   0.057614        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.72  0.0155593  0.0143822  0.0146461  0.0145129  0.0102194  0.0215771 0.00580851   0.95    9.09106    9.07518    9.08517     9.0802    9.04349    9.14705  0.0801325    0.7   0.638884   0.650417    0.63917   0.642837   0.587487   0.684412  0.0584731   0.95    15.0033    15.0002    14.9956    14.9883    14.8595    15.1466   0.196226   0.88    2734.88    3442.17    2711.06     2725.6    2142.09    3290.15    609.411   0.98   0.429767    0.43178   0.405553   0.378078   0.262446    0.60333   0.179228   0.97   3.10E+00
03/ber75                         0.000112   0.004227   0.032595        nan        nan        nan        nan        nan        nan    1.42        nan        nan    0.88  0.0113265 0.00980514  0.0100091 0.00817297 0.00366447  0.0213953 0.00738337   0.94    9.74568    9.98273     9.7773    9.79077    9.52384    9.94306   0.185101   0.97  0.0907776  0.0242893  0.0833587  0.0475075  0.0213388   0.167049  0.0606376   0.94    14.4202    13.7457    14.3898     14.315    14.0731    14.8056   0.363167   0.99    2267.71    1732.97    2198.89    2153.39    1603.76    2925.74    685.043   0.96   0.458632  0.0229754   0.427756   0.123423  0.0707292   0.878921   0.334581   0.91   3.10E+00
03/saurer6                      -0.001875   0.003188   0.033801        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90  0.0133406 0.00964314  0.0125433 0.00946186 0.00655228  0.0207298   0.007012   0.97    9.25966    9.08078    9.15373    9.10824     9.0636    9.54666   0.229921    0.9   0.920668    1.02782   0.924159   0.933131    0.79502    1.03116   0.118625   0.99    14.5989    14.7631    14.7368    14.8975    13.9756    15.0666   0.487097   0.95    2710.75    2743.91    2658.54    2554.22    2118.81    3320.58    609.564   0.98   0.457263   0.484061   0.464817   0.466967   0.267753   0.639419   0.180732    1.0   3.10E+00
03/ber29                        -0.053855   0.009055   0.050544        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90  0.0111445  0.0112898  0.0113053  0.0116168 0.00861947   0.012852 0.00279282   0.95    9.59489    9.59326    9.59623    9.59798    9.55756    9.62904  0.0396032   0.97  0.0566202  0.0489717  0.0496756  0.0451802  0.0339514  0.0814815  0.0276412   0.95     15.683    15.6936     15.667    15.6172     15.567    15.8225   0.115295   0.98    5027.18    5417.67    4936.44    4849.83    4436.61     5671.4    630.147   0.98   0.405722    0.42792   0.378306   0.268769   0.191666   0.644347   0.205784   0.97   3.10E+00
03/ber102                        0.002893  -0.000167   0.042371        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90  0.0127526 0.00746636  0.0122108 0.00646607 0.00463088  0.0223154 0.00778957   0.94    9.71657    9.53473    9.69675     9.6722    9.58762    9.86376   0.132199   0.96   0.442352   0.514659   0.431609   0.413298   0.355698   0.531231  0.0806548   0.99    14.3147    14.3493    14.3197    14.3068    14.1121     14.542    0.21771   0.99    2830.54    2261.42    2759.41     2661.8    2270.56     3406.6    575.743   0.98   0.497711   0.474481   0.482256   0.440541    0.34022   0.671198   0.169061   0.99   3.10E+00
03/eso09205                     -0.003015  -0.006759   0.052485        nan        nan        nan        nan        nan        nan    0.60        nan        nan    0.89  0.0162479   0.017679  0.0170346  0.0174042 0.00947204  0.0190993 0.00462574   0.92    9.76507    9.76206    9.76461    9.76282    9.73673    9.79986  0.0409756   0.95   0.090867   0.077608  0.0815269  0.0791852  0.0646221   0.136082  0.0379227   0.88    15.4368    15.5336    15.5239    15.5522     15.153    15.5905   0.191764    0.8    11059.2    11096.8    11005.4    10753.7    9484.21    12794.6     1538.0   0.99   0.559033   0.717188   0.643939   0.704805   0.190044   0.802746    0.25845   0.88   3.10E+00
03/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.09        nan        nan    0.87  0.0168486  0.0158241  0.0159895   0.015976  0.0136725  0.0205253 0.00418093   0.94    9.79609    9.80844    9.79586    9.79339    9.66453    9.94187   0.115743   0.95   0.544872   0.551937   0.547161   0.552847   0.509729     0.5715  0.0349458   0.96    16.2767    16.3011    16.3005    16.3103    16.1695    16.3627   0.127831   0.85 1.28296e+05 1.2569e+05 1.2375e+05 1.2198e+05 1.0139e+05 1.61076e+05    29304.5   0.98   0.714802   0.791021   0.757072    0.79009   0.519322   0.906939   0.195727   0.93   3.10E+00
03/saurer1                      -0.000439   0.001937   0.034301        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.77  0.0188359  0.0255809  0.0196529  0.0204697  0.0111923  0.0269874  0.0065245   0.96    9.80021    9.70061    9.80944    9.81789    9.68636    9.90947   0.114204   0.99  0.0952022  0.0905302   0.090625  0.0772973  0.0506003   0.143538  0.0439359   0.98    15.4345    15.3205    15.4339    15.4353    15.1747    15.6905   0.243449   0.99    2937.26    2131.63    2868.02    2645.46    2086.76    3812.23    833.349   0.99   0.568067   0.260924   0.603388   0.818919   0.232787   0.885836   0.284918   0.94   3.10E+00
03/fsr1419                      -0.000862   0.012548   0.048699        nan        nan        nan        nan        nan        nan    1.29        nan        nan    0.92  0.0188165  0.0255875  0.0204819   0.024824  0.0105467  0.0257665 0.00718849   0.92    9.66247    9.80421    9.61575    9.54019     9.4933    9.84191   0.171744   0.94   0.549426   0.495672    0.54197   0.524119   0.480404   0.623787  0.0693157   0.98    14.7296    14.4067    14.7947     14.876    14.4102    14.9793   0.266474   0.94    4910.52    4989.58    4865.67    4909.51    3550.49     6107.6     1341.9   0.97   0.479733   0.692594   0.457813   0.408108   0.265651   0.705673   0.210181   0.98   3.10E+00
03/ber76                         0.010970   0.005711   0.069275        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.88  0.0148491   0.015866  0.0139206 0.00911351  0.0076706  0.0230099 0.00697669   0.95    9.30612    9.26635    9.26871    9.26616    9.20432    9.35278   0.174886   0.72   0.581594   0.581881   0.587493    0.58745   0.514728   0.653007  0.0810094   0.93    13.5919     13.646    13.6585    13.6546    13.4296    13.8323   0.335641   0.82    1856.76    2314.94    1828.88    1756.69     1457.9    2260.94    393.158   0.99    0.55311   0.600528   0.560704    0.57988   0.346544   0.761287   0.188226   0.99   3.10E+00
03/ber25                         0.059285   0.031199   0.065073        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.75  0.0147295  0.0203094  0.0150433  0.0162198 0.00550281  0.0209347 0.00696384   0.94    9.72783     9.5563    9.75446     9.7781    9.59811    9.81275  0.0949655   0.92   0.360914   0.365112   0.353686   0.345344   0.306328   0.421893  0.0513298   0.97    14.3556    14.7238    14.3168    14.2957    14.1943    14.5779   0.189137   0.94     4358.8    5150.23    4354.49    4594.19    3480.15    5215.14    835.775   0.98   0.731568   0.939635    0.77734   0.857357   0.526024   0.937489   0.204796   0.92   3.10E+00
03/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.69  0.0157926 0.00854985  0.0159651  0.0211315 0.00589493  0.0254894 0.00824287   0.96    8.97689    9.03071    8.82623     8.7138    8.58486    9.55498   0.484239   0.92    1.15066     1.1428     1.2271    1.30941   0.812179    1.36341   0.237634   0.88    12.0868     12.105    12.3101    12.6292     11.037     12.826   0.797812   0.92    1311.45    985.874    1217.93    999.955    811.587    1859.99    513.115   0.96   0.467561   0.436188   0.439853   0.375676   0.260436   0.698152   0.205479   0.98   3.10E+00
03/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.48        nan        nan    0.94 0.00680087 0.00445686 0.00718843 0.00865798 0.00446206 0.00892561 0.00204038   0.93      9.293    9.29757    9.29784    9.30306    9.26661    9.31215   0.029883   0.75   0.390738   0.436576   0.385793   0.364774   0.361246   0.432309   0.031462    0.9     14.692     14.722    14.7043    14.7144     14.637    14.7333  0.0545384   0.91    10643.0    11669.8    10586.7    10469.4     9660.2    11459.4    905.475   0.99   0.368824    0.34836   0.375599   0.380847   0.313017    0.41703  0.0531987   0.99   3.10E+00
03/ber56                        -0.012303   0.001099   0.080726        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89   0.013475  0.0155761  0.0152181   0.015442   0.011364  0.0155622 0.00289163   0.87    9.75126    9.75699    9.75394    9.75484    9.72302    9.76864  0.0297564   0.95   0.449672   0.428851   0.441308   0.433229   0.428418   0.474891  0.0252413   0.91    15.2048    15.2518     15.203    15.2451    15.1532    15.2513  0.0446884   0.94    24928.0    24044.0    24716.1    24739.9    22710.5    26629.5    2387.49   0.94   0.634669   0.571322   0.621444   0.583153   0.556146   0.729122  0.0850491   0.98   3.10E+00
03/eso09218                      0.001825  -0.003380   0.051450        nan        nan        nan        nan        nan        nan    1.01        nan        nan    0.95  0.0112211  0.0103955  0.0104177  0.0104174  0.0102149  0.0105845 0.00317304   0.34    9.77488     9.7792    9.77878    9.77665    9.77555    9.78359  0.0250526   0.55   0.188459    0.19335    0.19183   0.192227   0.184533   0.197507  0.0165496    0.7    15.2533    15.2689     15.263    15.2663    15.2157    15.2823  0.0530755   0.85    24715.1    24133.9    24694.5    24553.8    23209.2    26461.4    2045.04   0.93   0.578692   0.528015   0.575827   0.530049   0.506626   0.670854  0.0896468   0.98   3.10E+00
#
# all parameters free + min_mass_ratio=0.7, min_mass=0.08 + mass-binaries correction
#
04/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.71  0.0126835  0.0275627    0.01062 0.00374895 0.00290362   0.026178 0.00968611   0.86    9.11453    8.67639    9.14906     9.1823    8.81241    9.33062   0.231464   0.97   0.302468   0.448385    0.37932   0.407973  0.0710899   0.434271   0.153518    0.8    14.5917    15.6369    14.4292    14.3006     14.161    15.1738   0.464036   0.89    2031.93    3128.23    1726.13    1379.97    1057.51    3117.26    1129.44   0.89   0.597573   0.796677   0.624973   0.768468   0.288422   0.883377   0.256234   0.96   3.10E+00
04/ber26                        -0.018679  -0.011852   0.041360        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.42  0.0208512  0.0162926  0.0214835  0.0236745  0.0161012  0.0258918 0.00522472   0.96    9.88077    10.0015    9.87535    9.85886    9.73594    10.0427   0.138793   0.97    0.53592   0.531668   0.547483   0.572914   0.478563   0.585921  0.0487257   0.93    13.4215    13.1903    13.4033    13.3397    13.0881    13.7653   0.347129   0.99    5193.87    2302.52    4371.49    3261.12    2237.21    8197.08    3316.84   0.89   0.707484   0.359929   0.765502   0.881381   0.456294   0.937422    0.23076   0.92   3.10E+00
04/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.59  0.0108542 0.00246743  0.0087154 0.00475916 0.00237748  0.0205623  0.0079659   0.92    9.82707    9.46255    9.91151    10.0136    9.53635    10.0556   0.228637   0.88   0.670824   0.781473   0.653523   0.619843   0.567383   0.786225   0.102623   0.97    15.5814    15.9058    15.6055    15.6111    15.3801    15.8269   0.325304   0.63    37537.2    24418.0    32021.2    23110.0    14346.3    64206.2    23566.5   0.94   0.612076   0.617263   0.663559     0.7997   0.302552   0.892145   0.264463   0.94   3.10E+00
04/ber73                         0.022540   0.030855   0.033241        nan        nan        nan        nan        nan        nan    0.64        nan        nan    0.92 0.00928219  0.0244161 0.00603314 0.00388829 0.00207182  0.0194605 0.00794296   0.87    9.66168      9.352    9.75447    9.88121    9.30192    9.97145   0.285602    0.9    0.18491   0.180426   0.173817   0.165646  0.0725016   0.313317   0.105301   0.96    13.5791    14.1344    13.4715    13.2378    13.0896    14.1392   0.468963   0.95    3393.95    3133.28    2770.28    2343.46    1888.12    4652.98    2086.62   0.76   0.476286   0.354377   0.455857   0.343243   0.209175   0.752421   0.246788   0.97   3.10E+00
04/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.76  0.0123873 0.00833743   0.010398 0.00886967 0.00673588  0.0203483 0.00648457   0.92    8.99079    8.98662    8.98962     8.9924    8.92934    9.05368  0.0700172   0.95    1.27774    1.31072    1.28886    1.30108    1.20908    1.33019  0.0618165   0.98    14.4834     14.441    14.4703    14.4118    14.2805    14.7114   0.216518   0.99    8415.16    10123.8    7854.81    6770.38    5035.52    11820.0    3485.17   0.95   0.774214   0.894082   0.800222   0.861065   0.620819    0.92141   0.148419   0.95   3.10E+00
04/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93  0.0162452  0.0175399   0.014971  0.0132589 0.00726382  0.0244409  0.0073833   0.96      9.733    9.86286    9.77921    9.86642    9.51499    9.91321   0.174259   0.95   0.702001   0.640108   0.682939   0.665899    0.64061   0.771594  0.0663169   0.96    14.0489    13.8211    14.0162    13.8888    13.7873    14.3091   0.287346   0.97    13910.4    8556.29    13455.0    9180.29    7609.83    20306.2     6074.6   0.97   0.797391   0.642755   0.839362   0.921402    0.64245    0.95946   0.174905   0.89   3.10E+00
04/czernik30                    -0.031131   0.018617   0.043015        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.68  0.0120719 0.00986435   0.011248 0.00566486 0.00451615  0.0200639 0.00696973   0.95    9.56815    9.49289    9.55456    9.52518    9.48586    9.66707  0.0996065   0.96   0.263314   0.274174   0.255442   0.214174   0.186007    0.35423  0.0751926   0.96    14.0525    13.9031    14.0567    14.0574    13.9139    14.1971   0.160078   0.98    7520.91    3577.41     6768.5    5602.17    4148.79    11114.3    3489.25   0.95   0.733078   0.416568   0.768298   0.842943   0.532958   0.921779   0.191787   0.93   3.10E+00
04/arpm2                        -0.003362   0.002218   0.052333        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.85 0.00763503 0.00225001 0.00675802 0.00689396  0.0025218  0.0105763 0.00548551   0.81    9.62128    9.66123    9.61046    9.60219    9.56292     9.6703  0.0676331   0.93   0.646558   0.710485    0.64946   0.647385   0.589363   0.708812  0.0596536   0.97    15.1841    15.2559    15.1893    15.1895    15.1001    15.2772   0.118517   0.93    10828.1    13464.7    9267.03    7816.17    6865.26    14316.4    5263.51   0.77   0.371523   0.330894   0.340962   0.303604   0.170514   0.576998   0.197219   0.96   3.10E+00
04/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.95 0.00652448 0.00535128 0.00545201 0.00527858 0.00309061  0.0102932 0.00308022   0.89    9.00474    9.01131    9.00686    9.00731    8.97897    9.03013  0.0409721   0.91   0.798348   0.816044    0.80969   0.815016   0.733435   0.845217  0.0508421   0.95    15.1078    15.1207    15.1239    15.1239    14.9557    15.2852   0.167234   0.96    6942.47     7141.4     6905.7    6912.53    5864.51    7946.66    1094.15   0.98   0.426808   0.507941   0.432646   0.458328   0.343689   0.505691  0.0811978   0.99   3.10E+00
